"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ClusterSize","Count","CountClusterRatio"
"56","03060 Protein export","03060 Protein export",17,0.599692282029187,1.70568271704446,0.00707978172312458,0.0230546738163288,0.0121340388506994,5583,"tags=65%, list=22%, signal=50%","NVE11918/NVE7481/NVE23582/NVE1972/NVE3802/NVE25197/NVE4051/NVE13014/NVE1311/NVE10378/NVE15789",17,11,0.647058823529412
"57","03410 Base excision repair","03410 Base excision repair",29,0.540691176103731,1.79671256294022,0.00230198444285024,0.0100811042842062,0.00530584436010854,3599,"tags=41%, list=14%, signal=36%","NVE26120/NVE10890/NVE20983/NVE8886/NVE6831/NVE23234/NVE24391/NVE4158/NVE11484/NVE5872/NVE22976/NVE1910",30,12,0.4
"58","03420 Nucleotide excision repair","03420 Nucleotide excision repair",34,0.589997650850247,1.99760219684863,0.000216310298258564,0.00161596516934339,0.000850507983864942,3822,"tags=41%, list=15%, signal=35%","NVE514/NVE21410/NVE19068/NVE26120/NVE23283/NVE6846/NVE23671/NVE4158/NVE5872/NVE11159/NVE22976/NVE1910/NVE3220/NVE12235",34,14,0.411764705882353
"59","03430 Mismatch repair","03430 Mismatch repair",24,0.632928446310813,2.00951867964807,0.000531908729858674,0.00307056403145689,0.00161608633234573,5492,"tags=62%, list=22%, signal=49%","NVE514/NVE21410/NVE19068/NVE26120/NVE23283/NVE23671/NVE15566/NVE2271/NVE25754/NVE22976/NVE1910/NVE9488/NVE3422/NVE2383/NVE9489",24,15,0.625
"60","03440 Homologous recombination","03440 Homologous recombination",35,0.598468342310177,2.03970547002618,0.00010118453837863,0.000886236991316279,0.00046644052174541,4421,"tags=51%, list=17%, signal=42%","NVE21410/NVE19068/NVE22372/NVE15522/NVE4143/NVE1398/NVE744/NVE25013/NVE2308/NVE8097/NVE6461/NVE2271/NVE6378/NVE22976/NVE25438/NVE19348/NVE3422/NVE11960",35,18,0.514285714285714
"61","03460 Fanconi anemia pathway","03460 Fanconi anemia pathway",63,0.514018973662436,1.99165114717976,1.71979483353071e-05,0.000208013279865142,0.000109480673613233,4819,"tags=44%, list=19%, signal=36%","NVE6057/NVE21410/NVE6056/NVE6495/NVE19068/NVE22372/NVE17277/NVE18680/NVE4143/NVE14243/NVE1081/NVE25142/NVE18678/NVE23121/NVE17403/NVE6058/NVE9146/NVE61/NVE15622/NVE6378/NVE25754/NVE3916/NVE25438/NVE24271/NVE1343/NVE12753/NVE14025/NVE3979",63,28,0.444444444444444
"62","04013 MAPK signaling pathway - fly","04013 MAPK signaling pathway - fly",54,0.374283912607468,1.39423593187615,0.0157615270678475,0.0417023737003464,0.0219486177370244,6975,"tags=48%, list=28%, signal=35%","NVE5911/NVE1908/NVE5592/NVE3937/NVE545/NVE8205/NVE14916/NVE18965/NVE16360/NVE10954/NVE26076/NVE12665/NVE6516/NVE8617/NVE21090/NVE2735/NVE22533/NVE18526/NVE18332/NVE1731/NVE12126/NVE23212/NVE18246/NVE3960/NVE5790/NVE19956",55,26,0.472727272727273
"63","04015 Rap1 signaling pathway","04015 Rap1 signaling pathway",156,-0.368754513562503,-1.45783004179121,0.0044584497449519,0.016177803360254,0.00851463334750213,6675,"tags=37%, list=26%, signal=28%","NVE6174/NVE21886/NVE7399/NVE19760/NVE11190/NVE18817/NVE7694/NVE20919/NVE7911/NVE20476/NVE4068/NVE22512/NVE13802/NVE944/NVE13227/NVE21660/NVE2283/NVE21277/NVE634/NVE18816/NVE15857/NVE14191/NVE15868/NVE5139/NVE11027/NVE16129/NVE11431/NVE611/NVE21284/NVE10798/NVE17685/NVE24317/NVE14540/NVE19694/NVE20305/NVE13688/NVE2416/NVE23672/NVE8332/NVE17923/NVE18488/NVE25785/NVE18893/NVE19345/NVE19198/NVE4566/NVE4259/NVE925/NVE2870/NVE8328/NVE12/NVE14201/NVE4036/NVE20303/NVE1259/NVE18021/NVE6394/NVE4035",156,58,0.371794871794872
"64","04020 Calcium signaling pathway","04020 Calcium signaling pathway",158,-0.446776437757922,-1.77218238575411,1.56223563647516e-05,0.000198403925832345,0.000104423118859129,5796,"tags=41%, list=23%, signal=31%","NVE22512/NVE14863/NVE19633/NVE24730/NVE4666/NVE944/NVE2501/NVE3215/NVE21660/NVE6255/NVE22062/NVE2283/NVE1881/NVE25781/NVE634/NVE18816/NVE22007/NVE13412/NVE11027/NVE16129/NVE11431/NVE611/NVE21284/NVE9945/NVE12535/NVE15424/NVE10798/NVE17685/NVE24317/NVE19694/NVE19989/NVE15873/NVE18988/NVE2416/NVE7645/NVE20960/NVE15276/NVE21442/NVE6254/NVE8332/NVE6925/NVE17923/NVE18488/NVE25785/NVE5385/NVE18893/NVE19345/NVE19198/NVE19990/NVE3783/NVE4566/NVE21547/NVE12158/NVE4259/NVE925/NVE1149/NVE22524/NVE8328/NVE15603/NVE25329/NVE14757/NVE12/NVE911/NVE18021",158,64,0.40506329113924
"65","04022 cGMP - PKG signaling pathway","04022 cGMP - PKG signaling pathway",112,-0.428637160103344,-1.64134251397715,0.000523671481512884,0.00307056403145689,0.00161608633234573,6369,"tags=43%, list=25%, signal=32%","NVE18817/NVE1263/NVE20919/NVE6268/NVE22512/NVE14863/NVE2435/NVE3215/NVE6255/NVE20585/NVE22062/NVE16392/NVE2277/NVE1881/NVE25781/NVE17901/NVE634/NVE18816/NVE17230/NVE13412/NVE12522/NVE11431/NVE14282/NVE21284/NVE6266/NVE14934/NVE1767/NVE17685/NVE19989/NVE15873/NVE18988/NVE5424/NVE15276/NVE7263/NVE6254/NVE8332/NVE5425/NVE6925/NVE5385/NVE18105/NVE5426/NVE19345/NVE19990/NVE12158/NVE925/NVE8328/NVE1259/NVE2267",112,48,0.428571428571429
"66","04024 cAMP signaling pathway","04024 cAMP signaling pathway",212,-0.421652309183803,-1.72294958454,6.45249358064572e-06,0.000102433335592751,5.39122818909214e-05,5453,"tags=36%, list=22%, signal=29%","NVE2379/NVE22969/NVE24137/NVE22082/NVE13802/NVE5469/NVE944/NVE21660/NVE6255/NVE20699/NVE2283/NVE18483/NVE17901/NVE634/NVE18816/NVE10028/NVE21877/NVE16876/NVE20159/NVE23922/NVE19367/NVE19779/NVE16129/NVE11431/NVE14282/NVE611/NVE20698/NVE12535/NVE7732/NVE6266/NVE14934/NVE10798/NVE23359/NVE24317/NVE14540/NVE7782/NVE19694/NVE7907/NVE4762/NVE10193/NVE15873/NVE2416/NVE1157/NVE7645/NVE12979/NVE2315/NVE6254/NVE8332/NVE19776/NVE17923/NVE18488/NVE7906/NVE25785/NVE18105/NVE18893/NVE19345/NVE19198/NVE21037/NVE7903/NVE4566/NVE4259/NVE925/NVE8328/NVE7733/NVE3047/NVE10037/NVE3966/NVE12/NVE3048/NVE18585/NVE4036/NVE3965/NVE18587/NVE18021/NVE18588/NVE25222/NVE4035",212,77,0.363207547169811
"67","04080 Neuroactive ligand-receptor i","04080 Neuroactive ligand-receptor i",219,-0.54646420024044,-2.23574697816771,1e-10,5.08e-09,2.67368421052632e-09,5634,"tags=45%, list=22%, signal=35%","NVE18369/NVE24730/NVE2379/NVE185/NVE22969/NVE22082/NVE1611/NVE5469/NVE13468/NVE17584/NVE944/NVE23007/NVE21660/NVE4101/NVE22062/NVE5966/NVE2283/NVE18483/NVE18734/NVE20477/NVE502/NVE1881/NVE25781/NVE21877/NVE22007/NVE18326/NVE9453/NVE10027/NVE20159/NVE15868/NVE13412/NVE23922/NVE19779/NVE11027/NVE9473/NVE16129/NVE611/NVE20920/NVE9945/NVE2150/NVE12535/NVE13342/NVE860/NVE895/NVE10336/NVE10798/NVE2510/NVE21922/NVE24317/NVE14540/NVE7782/NVE8550/NVE21178/NVE14460/NVE19181/NVE19694/NVE10193/NVE18988/NVE2416/NVE1157/NVE22894/NVE7645/NVE20960/NVE24039/NVE21442/NVE14195/NVE19776/NVE17923/NVE18488/NVE876/NVE25785/NVE22611/NVE18893/NVE19198/NVE21438/NVE3783/NVE4566/NVE21547/NVE4259/NVE2372/NVE9215/NVE18882/NVE1149/NVE22524/NVE15603/NVE2156/NVE25329/NVE14757/NVE4822/NVE3047/NVE7439/NVE12/NVE3048/NVE19357/NVE19361/NVE12192/NVE16109/NVE18021/NVE1844",219,99,0.452054794520548
"68","04110 Cell cycle","04110 Cell cycle",91,0.423497115276853,1.78529915629071,0.000388273750689482,0.00252875724808021,0.00133092486741064,6118,"tags=51%, list=24%, signal=38%","NVE19960/NVE11062/NVE22384/NVE26120/NVE9586/NVE14401/NVE3145/NVE10574/NVE22377/NVE17817/NVE25047/NVE8552/NVE213/NVE18476/NVE18557/NVE222/NVE22861/NVE214/NVE13080/NVE12898/NVE25782/NVE7308/NVE2773/NVE5270/NVE23052/NVE3220/NVE19961/NVE12235/NVE20610/NVE18115/NVE9801/NVE10509/NVE3187/NVE4740/NVE11158/NVE3979/NVE3635/NVE12602/NVE3621/NVE9508/NVE2337/NVE26088/NVE3288/NVE23663/NVE20036/NVE8387",93,46,0.494623655913978
"69","04111 Cell cycle - yeast","04111 Cell cycle - yeast",58,0.542694371361285,2.05817205786998,1.83535006742859e-05,0.000211899507784937,0.000111526056728914,5210,"tags=53%, list=21%, signal=43%","NVE11062/NVE9586/NVE14401/NVE7757/NVE16394/NVE3145/NVE10574/NVE22377/NVE8552/NVE24422/NVE213/NVE11117/NVE22288/NVE18476/NVE18557/NVE214/NVE13080/NVE12898/NVE8734/NVE2773/NVE3220/NVE19961/NVE9052/NVE20610/NVE18115/NVE9765/NVE9801/NVE10220/NVE21009/NVE3635/NVE12602",59,31,0.525423728813559
"70","04113 Meiosis - yeast","04113 Meiosis - yeast",45,0.544910443505392,1.98082528543245,8.69300139964946e-05,0.000788579412682487,0.000415041796148677,7208,"tags=62%, list=29%, signal=45%","NVE11062/NVE9586/NVE14401/NVE7757/NVE3145/NVE10574/NVE22377/NVE8552/NVE213/NVE11117/NVE214/NVE13080/NVE12898/NVE2773/NVE20610/NVE18115/NVE18592/NVE22378/NVE9801/NVE12602/NVE22567/NVE2337/NVE23663/NVE6335/NVE2686/NVE12804/NVE10203/NVE9082",46,28,0.608695652173913
"71","04130 SNARE interactions in vesicul","04130 SNARE interactions in vesicul",20,0.564212617334206,1.71100237376756,0.0101071204216974,0.0291728248535357,0.0153541183439662,7616,"tags=65%, list=30%, signal=45%","NVE5027/NVE21109/NVE11840/NVE17886/NVE19384/NVE23530/NVE9960/NVE1175/NVE22522/NVE20764/NVE23211/NVE4110/NVE17453",20,13,0.65
"72","04141 Protein processing in endopla","04141 Protein processing in endopla",125,0.568272085236976,2.45103290366481,1e-10,5.08e-09,2.67368421052632e-09,5230,"tags=50%, list=21%, signal=40%","NVE12650/NVE4437/NVE13177/NVE3918/NVE14927/NVE10734/NVE22939/NVE11632/NVE22525/NVE9018/NVE22537/NVE11918/NVE15734/NVE13347/NVE20347/NVE4209/NVE18735/NVE442/NVE2020/NVE22782/NVE7481/NVE18979/NVE5203/NVE6044/NVE227/NVE986/NVE8904/NVE20202/NVE22467/NVE5680/NVE155/NVE15353/NVE11836/NVE13984/NVE13596/NVE19531/NVE11717/NVE13315/NVE21587/NVE11159/NVE25674/NVE21987/NVE1155/NVE1572/NVE3220/NVE19961/NVE10954/NVE6477/NVE6748/NVE19479/NVE18584/NVE9359/NVE4881/NVE1311/NVE14897/NVE21822/NVE24912/NVE3635/NVE23298/NVE3781/NVE25371/NVE1554/NVE18526",126,63,0.5
"73","04144 Endocytosis","04144 Endocytosis",156,0.435023646751408,1.95982461631825,9.36752302401673e-08,2.37935084810025e-06,1.25228992005276e-06,5996,"tags=46%, list=24%, signal=35%","NVE8122/NVE19557/NVE10177/NVE10865/NVE2534/NVE15469/NVE11257/NVE17642/NVE4209/NVE6987/NVE563/NVE19570/NVE1740/NVE15433/NVE6954/NVE21861/NVE79/NVE18075/NVE14485/NVE18776/NVE4283/NVE3081/NVE3700/NVE459/NVE17903/NVE16957/NVE4627/NVE10552/NVE12342/NVE10143/NVE3847/NVE20506/NVE18071/NVE2871/NVE17646/NVE16831/NVE23538/NVE16608/NVE17374/NVE5902/NVE21274/NVE431/NVE21523/NVE23142/NVE15027/NVE21222/NVE18986/NVE10083/NVE19571/NVE5446/NVE11532/NVE3413/NVE18321/NVE16474/NVE23846/NVE23820/NVE4853/NVE9144/NVE416/NVE1620/NVE9984/NVE15988/NVE10650/NVE26088/NVE15435/NVE25594/NVE14581/NVE15418/NVE7811/NVE16402/NVE888",157,71,0.452229299363057
"74","04146 Peroxisome","04146 Peroxisome",90,0.419482768449366,1.76062008574515,0.000181809681226155,0.0014431143447326,0.000759533865648738,5332,"tags=42%, list=21%, signal=33%","NVE12139/NVE14492/NVE1567/NVE2505/NVE14583/NVE1953/NVE16550/NVE14504/NVE7110/NVE13205/NVE9042/NVE14916/NVE8921/NVE18965/NVE3623/NVE12397/NVE16551/NVE1413/NVE9/NVE3897/NVE26208/NVE6392/NVE9265/NVE12197/NVE680/NVE17612/NVE12750/NVE17376/NVE3721/NVE9429/NVE14353/NVE3522/NVE16854/NVE24473/NVE11075/NVE4521/NVE1201/NVE14249",91,38,0.417582417582418
"75","04212 Longevity regulating pathway ","04212 Longevity regulating pathway ",42,0.519464957178358,1.84523658220349,0.000413291706524169,0.00262440233642848,0.00138126438759393,4820,"tags=50%, list=19%, signal=41%","NVE18719/NVE8886/NVE10484/NVE7949/NVE11085/NVE6831/NVE11919/NVE23234/NVE14916/NVE18965/NVE2172/NVE18077/NVE1413/NVE13315/NVE25517/NVE21503/NVE12675/NVE23281/NVE10954/NVE23142/NVE18989",43,21,0.488372093023256
"76","04217 Necroptosis","04217 Necroptosis",75,0.434149574793124,1.76468980033902,0.000709972583221076,0.00383687310932241,0.00201940689964338,5665,"tags=41%, list=22%, signal=32%","NVE22525/NVE18284/NVE536/NVE8886/NVE19829/NVE6831/NVE7762/NVE24297/NVE23234/NVE21969/NVE20202/NVE173/NVE25569/NVE12519/NVE8101/NVE3847/NVE18071/NVE15945/NVE22191/NVE19283/NVE10954/NVE23205/NVE21523/NVE7910/NVE10083/NVE24046/NVE416/NVE4639/NVE10650/NVE24002/NVE9681",79,31,0.392405063291139
"77","04270 Vascular smooth muscle contra","04270 Vascular smooth muscle contra",120,-0.489261459846059,-1.8904598625071,5.30931642389872e-06,8.99044247780183e-05,4.73181183042201e-05,5218,"tags=44%, list=21%, signal=35%","NVE944/NVE3215/NVE21660/NVE18268/NVE6255/NVE15204/NVE22062/NVE16392/NVE2283/NVE2277/NVE1881/NVE25781/NVE12983/NVE634/NVE18816/NVE17230/NVE11118/NVE4206/NVE13412/NVE4640/NVE11027/NVE16129/NVE11431/NVE14282/NVE611/NVE21284/NVE6266/NVE14934/NVE10798/NVE17685/NVE24317/NVE19694/NVE19989/NVE18988/NVE2416/NVE5424/NVE11119/NVE6254/NVE8332/NVE5425/NVE17923/NVE18488/NVE25785/NVE18105/NVE5426/NVE19345/NVE19198/NVE19990/NVE925/NVE8328/NVE12/NVE18021/NVE2267",120,53,0.441666666666667
"78","04330 Notch signaling pathway","04330 Notch signaling pathway",35,0.505884754532317,1.72416120966282,0.0059884658792663,0.02083657990868,0.0109666210045684,2513,"tags=37%, list=10%, signal=33%","NVE10949/NVE10951/NVE5234/NVE10135/NVE12241/NVE12020/NVE10950/NVE18680/NVE12240/NVE222/NVE14243/NVE22270/NVE18678",35,13,0.371428571428571
"79","04370 VEGF signaling pathway","04370 VEGF signaling pathway",24,0.540250257702254,1.71526969733358,0.00913914343875771,0.0273099109816995,0.0143736373587892,8226,"tags=79%, list=33%, signal=53%","NVE1908/NVE5592/NVE3937/NVE3700/NVE18077/NVE24698/NVE23160/NVE25517/NVE25257/NVE21503/NVE12665/NVE8617/NVE4639/NVE12126/NVE6007/NVE14609/NVE3082/NVE22321/NVE22538",24,19,0.791666666666667
"80","04514 Cell adhesion molecules (CAMs","04514 Cell adhesion molecules (CAMs",28,0.551170938147863,1.82012263568234,0.0029019469739721,0.0119306397348358,0.00627928407096621,2100,"tags=32%, list=8%, signal=30%","NVE5422/NVE22201/NVE1165/NVE12757/NVE11552/NVE3628/NVE11339/NVE14846/NVE16481",28,9,0.321428571428571
"81","04623 Cytosolic DNA-sensing pathway","04623 Cytosolic DNA-sensing pathway",21,0.557579865893224,1.7147540425645,0.0068042481523256,0.0224451822167624,0.011813253798296,7049,"tags=57%, list=28%, signal=41%","NVE25606/NVE15381/NVE24035/NVE7865/NVE12247/NVE13144/NVE14969/NVE16133/NVE2438/NVE7364/NVE5620/NVE4292",21,12,0.571428571428571
"82","04660 T cell receptor signaling pat","04660 T cell receptor signaling pat",38,0.458254622862421,1.58377686600844,0.0110575553267492,0.0305284679673292,0.016067614719647,6318,"tags=55%, list=25%, signal=42%","NVE11928/NVE3937/NVE8205/NVE3700/NVE459/NVE16957/NVE18077/NVE3958/NVE3959/NVE25517/NVE25257/NVE21503/NVE12247/NVE12665/NVE21090/NVE2735/NVE18526/NVE356/NVE12126/NVE23212/NVE18254",38,21,0.552631578947368
"83","04662 B cell receptor signaling pat","04662 B cell receptor signaling pat",35,0.463494264612633,1.57968554060319,0.0171244022740107,0.0434959817759872,0.0228926219873617,6163,"tags=54%, list=24%, signal=41%","NVE1908/NVE11928/NVE5592/NVE3937/NVE23339/NVE18077/NVE3958/NVE3959/NVE25517/NVE25257/NVE21503/NVE12247/NVE12665/NVE8617/NVE21090/NVE2735/NVE17632/NVE12126/NVE23212",35,19,0.542857142857143
"84","04713 Circadian entrainment","04713 Circadian entrainment",65,-0.478632198381525,-1.66689000495113,0.00148928475660624,0.00713732694675445,0.00375648786671287,6579,"tags=45%, list=26%, signal=33%","NVE7399/NVE18817/NVE20919/NVE22512/NVE19633/NVE22969/NVE3215/NVE6255/NVE2277/NVE634/NVE18816/NVE11431/NVE21284/NVE17685/NVE14540/NVE13688/NVE5424/NVE6254/NVE8332/NVE5425/NVE18893/NVE5426/NVE19345/NVE4566/NVE4259/NVE925/NVE8328/NVE911/NVE2267",65,29,0.446153846153846
"85","04721 Synaptic vesicle cycle","04721 Synaptic vesicle cycle",57,0.422588952161178,1.59881567276656,0.00407383794403445,0.015917027565779,0.00837738292935739,3851,"tags=42%, list=15%, signal=36%","NVE22740/NVE20933/NVE17672/NVE15469/NVE20120/NVE18499/NVE14777/NVE12849/NVE24524/NVE878/NVE11184/NVE6063/NVE18496/NVE21861/NVE14485/NVE23200/NVE18776/NVE20857/NVE10619/NVE1330/NVE9619/NVE19812/NVE19946/NVE21274",57,24,0.421052631578947
"86","04724 Glutamatergic synapse","04724 Glutamatergic synapse",57,-0.465495630625671,-1.57564982434654,0.0066013768165743,0.0220624962027615,0.0116118401067166,5360,"tags=37%, list=21%, signal=29%","NVE22969/NVE3215/NVE23007/NVE6255/NVE16721/NVE4640/NVE21284/NVE20920/NVE2150/NVE17685/NVE14540/NVE21178/NVE3123/NVE13688/NVE6254/NVE18893/NVE4566/NVE4259/NVE2372/NVE7439/NVE17787",57,21,0.368421052631579
"87","04726 Serotonergic synapse","04726 Serotonergic synapse",64,-0.436212384326025,-1.50893552260685,0.0167693781674857,0.0430244651973875,0.0226444553670461,5438,"tags=42%, list=22%, signal=33%","NVE14366/NVE1263/NVE24580/NVE185/NVE4666/NVE3215/NVE15334/NVE6255/NVE2055/NVE5966/NVE21165/NVE3989/NVE4640/NVE21284/NVE12535/NVE860/NVE17685/NVE14460/NVE13688/NVE12542/NVE6254/NVE876/NVE21438/NVE26013/NVE4822/NVE2056/NVE19361",64,27,0.421875
"88","04727 GABAergic synapse","04727 GABAergic synapse",79,-0.525578391908415,-1.89236746046365,5.88722546477019e-05,0.000598142107220651,0.00031481163537929,5453,"tags=39%, list=22%, signal=31%","NVE2379/NVE185/NVE4666/NVE5469/NVE6255/NVE5966/NVE16721/NVE21877/NVE25941/NVE19779/NVE860/NVE21922/NVE14460/NVE13688/NVE10193/NVE1157/NVE24039/NVE6254/NVE19776/NVE876/NVE22611/NVE21438/NVE15339/NVE18882/NVE13231/NVE4822/NVE3047/NVE8637/NVE3048/NVE19357/NVE19361",79,31,0.392405063291139
"89","04740 Olfactory transduction","04740 Olfactory transduction",41,-0.490799408736796,-1.56078709293982,0.00785626140449114,0.0246356839103796,0.0129661494265156,6369,"tags=46%, list=25%, signal=35%","NVE18817/NVE20919/NVE22512/NVE19633/NVE2277/NVE634/NVE18816/NVE11431/NVE7732/NVE1767/NVE12979/NVE8332/NVE6925/NVE19345/NVE12158/NVE925/NVE8328/NVE7733/NVE2267",41,19,0.463414634146341
"90","04742 Taste transduction","04742 Taste transduction",21,-0.646456489338934,-1.80907015781498,0.00287234906631679,0.0119306397348358,0.00627928407096621,5453,"tags=57%, list=22%, signal=45%","NVE2379/NVE5469/NVE3215/NVE21877/NVE19779/NVE23003/NVE10193/NVE1157/NVE19776/NVE2372/NVE3047/NVE3048",21,12,0.571428571428571
"91","04918 Thyroid hormone synthesis","04918 Thyroid hormone synthesis",41,0.429974408893445,1.52251119421492,0.0159672238140319,0.0418110809150938,0.0220058320605757,3104,"tags=27%, list=12%, signal=24%","NVE12650/NVE13177/NVE10734/NVE11918/NVE15554/NVE23924/NVE16413/NVE19597/NVE23923/NVE13315/NVE14118",41,11,0.268292682926829
"92","04921 Oxytocin signaling pathway","04921 Oxytocin signaling pathway",105,-0.383178778779524,-1.45145451757774,0.0151015597756879,0.0403768019265761,0.0212509483824085,6369,"tags=40%, list=25%, signal=30%","NVE18817/NVE1263/NVE20919/NVE6268/NVE4068/NVE22512/NVE19633/NVE3215/NVE6255/NVE15204/NVE12983/NVE634/NVE18816/NVE16876/NVE4206/NVE19367/NVE4640/NVE12094/NVE11431/NVE14282/NVE21284/NVE6266/NVE14934/NVE17685/NVE20305/NVE13688/NVE19989/NVE5424/NVE6254/NVE8332/NVE5425/NVE4481/NVE18105/NVE5426/NVE19345/NVE19990/NVE925/NVE2870/NVE8328/NVE14201/NVE20303/NVE6394",105,42,0.4
"93","04932 Non-alcoholic fatty liver dis","04932 Non-alcoholic fatty liver dis",88,0.477417231266733,1.98860679733306,1.06523533996455e-05,0.000142405145447893,7.49500765515225e-05,5680,"tags=47%, list=22%, signal=36%","NVE6951/NVE18114/NVE22193/NVE24009/NVE1908/NVE3078/NVE4127/NVE10857/NVE5592/NVE20202/NVE3700/NVE5553/NVE12526/NVE18077/NVE1074/NVE17215/NVE13315/NVE25517/NVE25257/NVE21503/NVE15677/NVE21851/NVE2309/NVE15261/NVE12247/NVE10954/NVE11463/NVE1958/NVE3014/NVE23962/NVE8617/NVE4582/NVE9329/NVE21090/NVE23298/NVE13125/NVE25480/NVE10852/NVE1879/NVE9681/NVE13724",88,41,0.465909090909091
"94","04966 Collecting duct acid secretio","04966 Collecting duct acid secretio",13,0.674144629663048,1.79397711426075,0.00432319423715185,0.016148402003479,0.00849915894919946,3034,"tags=62%, list=12%, signal=54%","NVE20120/NVE12849/NVE878/NVE11184/NVE23200/NVE10619/NVE1330/NVE9619",13,8,0.615384615384615
"95","04971 Gastric acid secretion","04971 Gastric acid secretion",56,-0.45493598355649,-1.53384197428082,0.0112038437495142,0.030599745294372,0.016105129102301,6369,"tags=41%, list=25%, signal=31%","NVE18817/NVE11799/NVE20919/NVE22512/NVE19633/NVE24730/NVE3215/NVE634/NVE18816/NVE11431/NVE21284/NVE9945/NVE17685/NVE19989/NVE20960/NVE8332/NVE19345/NVE19990/NVE3783/NVE925/NVE8328/NVE15603/NVE25329",56,23,0.410714285714286
"96","04974 Protein digestion and absorpt","04974 Protein digestion and absorpt",86,-0.457650472531027,-1.67946763345807,0.00060070763011277,0.00331695082714443,0.00174576359323391,3807,"tags=33%, list=15%, signal=28%","NVE2328/NVE13249/NVE25112/NVE17223/NVE5965/NVE13106/NVE15238/NVE15507/NVE15070/NVE21107/NVE6177/NVE15477/NVE6925/NVE24872/NVE12380/NVE21105/NVE25334/NVE8414/NVE15239/NVE10179/NVE12158/NVE23323/NVE6370/NVE6179/NVE575/NVE255/NVE25332/NVE20648",86,28,0.325581395348837
"97","04976 Bile secretion","04976 Bile secretion",56,-0.461106773519904,-1.55464713589139,0.00886586104955258,0.026808675078409,0.0141098289886363,2687,"tags=27%, list=11%, signal=24%","NVE23359/NVE7907/NVE4762/NVE2315/NVE7906/NVE21037/NVE7903/NVE19502/NVE10037/NVE3966/NVE18585/NVE3965/NVE18587/NVE18588/NVE25222",56,15,0.267857142857143
"98","05020 Prion diseases","05020 Prion diseases",34,0.500323276822105,1.69398450226715,0.00730473776733025,0.0234861188974922,0.0123611152092064,1891,"tags=35%, list=7%, signal=33%","NVE10949/NVE10951/NVE11918/NVE11552/NVE10135/NVE25016/NVE12020/NVE16118/NVE10950/NVE3937/NVE20202/NVE14846",34,12,0.352941176470588
"99","05410 Hypertrophic cardiomyopathy (","05410 Hypertrophic cardiomyopathy (",40,-0.528507243664316,-1.67767067221408,0.00259833833144137,0.0111860667150188,0.00588740353422041,2498,"tags=25%, list=10%, signal=23%","NVE20305/NVE6254/NVE4481/NVE23439/NVE2870/NVE12991/NVE12992/NVE14201/NVE20303/NVE6394",40,10,0.25
"100","05412 Arrhythmogenic right ventricu","05412 Arrhythmogenic right ventricu",26,-0.564824410964274,-1.66722202073593,0.00924839370680891,0.0273150232735984,0.014376328038736,6343,"tags=54%, list=25%, signal=40%","NVE1263/NVE7911/NVE4068/NVE13458/NVE6255/NVE4056/NVE20305/NVE6254/NVE4481/NVE23439/NVE2870/NVE14201/NVE20303/NVE6394",26,14,0.538461538461538
"101","05414 Dilated cardiomyopathy (DCM)","05414 Dilated cardiomyopathy (DCM)",31,-0.620906273635665,-1.87562667997633,0.000234402908289696,0.00170109539158808,0.000895313363993727,2498,"tags=32%, list=10%, signal=29%","NVE20305/NVE6254/NVE4481/NVE23439/NVE2870/NVE12991/NVE12992/NVE14201/NVE20303/NVE6394",31,10,0.32258064516129
